Strata_ID_Number,D_Wh_Cancer,D_Bl_Cancer,D_Hi_Cancer,No_Exercise,Few_Fruit_Veg,Obesity,Smoker,Uninsured,Prim_Care_Phys_Rate,Community_Health_Center_Ind
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2719,259.5,2
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1332,315.4,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1319,197.8,2
41,-1111,-1111,-1111,15,-1111.1,24,-1111.1,2252,207.4,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1142,284.6,2
14,20,15,-1111,24.5,75.6,23.8,21.5,19461,52.2,1
32,11,15,-1111,20.5,-1111.1,14.7,11.1,5404,168.2,2
42,16,21,-1111,31.6,-1111.1,25.8,31.2,3553,92.6,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,319,324.7,2
24,17,-1111,-1111,19.7,73.4,24,27.6,7774,158.3,1
27,-2222,-2222,-2222,13.2,-1111.1,16.6,21.3,4675,149.1,2
57,29,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1480,0,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2141,234.5,2
6,-1111,11,-1111,21.5,75.4,26,28.5,27552,91.2,1
6,-1111,11,-1111,23,75.1,24.9,21,41142,140.5,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,538,571.1,2
32,11,15,-1111,31.8,80.2,37.4,26,5890,92,1
37,11,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,883,59.3,2
6,-1111,11,-1111,31,78,30.7,22.4,15188,68.9,1
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1386,171.5,2
7,-1111,12,-1111,26,69.6,24.8,26,32762,133.1,1
24,17,-1111,-1111,30.1,77.8,21,29.4,13355,163,2
37,11,-1111,-1111,25.6,-1111.1,23.7,-1111.1,1275,170.4,2
40,12,-1111,-1111,20.7,-1111.1,-1111.1,-1111.1,2225,102.8,2
23,21,13,-1111,25.8,80.4,26.1,17.7,8171,108.9,1
10,25,-1111,23,19.8,75.3,19.5,21.5,52101,86.7,2
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,2449,79.9,2
41,-1111,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,959,34,2
40,12,-1111,-1111,21.4,-1111.1,-1111.1,22.1,3100,290.6,1
42,16,21,-1111,23.2,-1111.1,34.5,17.3,4102,65.5,1
43,15,-1111,-1111,25.6,78.2,24.4,24.6,2790,66.1,2
12,11,-1111,-1111,18.8,78.9,22.9,19.4,21657,69.6,1
24,17,-1111,-1111,21.4,77.7,21.1,18.7,13111,118.9,1
21,14,26,-1111,21,73,22.4,20.4,8411,100.4,2
10,25,-1111,23,16.4,76.2,24.8,20.2,44458,72.1,1
84,25,-1111,-1111,-1111.1,-1111.1,-1111.1,10.8,671,48.4,2
20,17,12,-1111,19.5,73.4,29.4,23.4,12393,81.2,1
47,14,-1111,-1111,19.3,79.6,20.1,21.2,6476,25.7,2
83,-1111,-1111,-1111,24.1,-1111.1,19.6,-1111.1,1478,13.3,1
33,12,14,-1111,22.8,81.7,21.8,15,11896,47.6,1
79,-1111,-1111,-1111,-1111.1,87.2,-1111.1,-1111.1,342,0,2
23,21,13,-1111,23.2,79.7,26,19.4,16410,56.6,1
24,17,-1111,-1111,22.6,80.9,29.1,26.6,10848,43.7,1
46,26,16,-1111,13.5,69.4,22.9,21,9165,63.1,1
30,-1111,-1111,-1111,12.2,70.7,16.8,17.8,3599,101.2,2
1,13,11,10,14.1,73.8,16.8,16,199182,143.4,1
12,11,-1111,-1111,14.7,72.9,24.6,21.1,26489,68.1,1
28,16,-1111,-1111,12.6,72.7,19.6,16.6,5136,67.9,2
42,16,21,-1111,23.4,79.1,27.2,19.9,3264,85.7,2
21,14,26,-1111,21.6,77.5,27.2,23,10823,62.1,1
81,14,-1111,-1111,24.2,-1111.1,22,24.5,1496,48.2,2
30,-1111,-1111,-1111,22.6,75,26,25.6,6831,27.6,2
51,21,-1111,-1111,24,69.1,19.8,22,9088,93,1
62,17,-1111,-1111,22.7,74.3,34.9,27.4,3405,23.2,1
42,16,21,-1111,23.7,86.5,21.3,23.1,2063,47.3,1
3,12,12,-1111,17.7,77.1,23.9,22.5,89728,80.3,1
55,23,-1111,-1111,8.4,-1111.1,10.9,15.7,1759,91.7,2
21,14,26,-1111,15.2,75.3,23.3,19,15918,95.4,1
80,-1111,-1111,-1111,19.8,81.3,19.7,19.1,1387,18.8,2
2,17,11,19,17.1,78.8,22.2,21.7,77451,55.5,1
4,18,12,-1111,18.4,76.3,21.4,22.3,54923,93.5,1
33,12,14,-1111,25.1,74.8,26.6,27.6,6907,71.4,1
12,11,-1111,-1111,14.6,73.8,23.7,21.1,37913,95.7,1
54,20,-1111,-1111,21.1,-1111.1,21.8,17.7,546,26,2
24,17,-1111,-1111,15.8,79.7,18.9,14.8,8764,126.8,1
14,20,15,-1111,15.3,74,18,17.9,23880,95.4,1
32,11,15,-1111,13,75.5,15.8,14.7,5563,74.7,2
7,-1111,12,-1111,23.8,79.1,26.2,20.1,52004,79.9,1
73,15,-1111,-1111,32.1,79.7,30.6,24.8,2493,31.9,2
19,17,-1111,-1111,30.8,81.9,28.5,30.4,8956,47.1,1
52,15,13,-1111,37.3,84.2,32.2,31.8,3898,19.5,1
71,12,12,-1111,32.5,-1111.1,24.4,23.8,2318,20.2,2
30,-1111,-1111,-1111,32.8,82.3,28.7,29.6,2330,16.3,2
8,18,13,-1111,22.5,80.9,25.9,23.8,11213,198.9,1
72,14,15,-1111,31.3,-1111.1,23,37.2,1223,27.1,1
68,19,22,-1111,-1111.1,90.4,28.2,28.1,1904,19.3,1
71,12,12,-1111,-1111.1,-1111.1,-1111.1,19.4,1186,13.4,2
35,11,-1111,-1111,32.2,79,30.4,28.1,7580,66.2,1
71,12,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1166,43.2,1
63,-1111,-1111,-1111,29.4,76.2,24.8,20.9,1429,51.4,1
49,20,-1111,-1111,33.1,78.6,28.6,27,4713,62.8,1
41,-1111,-1111,-1111,21.1,71.4,27.1,21.6,2555,31.8,2
30,-1111,-1111,-1111,28.6,84.8,26.4,28.9,3351,73.4,2
59,-1111,-1111,-1111,22.7,78.7,28.8,28.5,1427,30.1,1
8,18,13,-1111,27,80.6,26.6,27,9429,95.1,1
32,11,15,-1111,28.9,79.2,27.8,29.8,2977,21.1,1
28,16,-1111,-1111,22.5,76.1,27,29.5,4393,61,1
6,-1111,11,-1111,26.9,77.4,27.5,25.7,22630,146.2,1
73,15,-1111,-1111,32.2,78.5,24.3,29,2488,52.3,2
44,-1111,14,-1111,30.5,85.2,32.4,38.9,3756,13.4,1
53,-1111,14,-1111,34.3,82.9,38.7,31.9,6190,63.5,1
36,17,-1111,-1111,39,80.6,31,31.5,5552,61.8,1
24,17,-1111,-1111,28.4,76.9,25.7,23.9,7267,63.7,1
50,12,17,-1111,24.3,81.6,22.7,30.3,4405,37.9,2
52,15,13,-1111,29,77.9,31.1,30.4,3175,58.2,2
8,18,13,-1111,29.3,78.8,23.1,26.1,8695,68.2,1
50,12,17,-1111,24.3,82.3,27,26.9,3215,33.3,2
53,-1111,14,-1111,42.7,85.9,35.4,35.3,4885,25.7,1
22,10,-1111,-1111,18.3,76.9,24.2,19.4,9191,209.8,1
63,-1111,-1111,-1111,31.5,82.7,24.2,18.6,1581,14.8,1
60,-1111,-1111,-1111,30.2,-1111.1,24.4,30.3,1529,43.7,1
51,21,-1111,-1111,33.9,79.6,26.7,25.8,4204,68,1
50,12,17,-1111,22.1,84.4,23.4,27.4,4190,179.6,1
61,13,-1111,-1111,24.1,-1111.1,18.8,12.7,939,51,1
65,19,15,-1111,-1111.1,-1111.1,-1111.1,-1111.1,766,27.1,1
70,14,14,-1111,23.7,-1111.1,31.7,20.6,1213,22.6,1
52,15,13,-1111,25.9,79.3,29.6,26.2,3832,39.8,1
19,17,-1111,-1111,25.9,83.5,23.7,23.2,4712,80.8,1
8,18,13,-1111,30.4,80.7,26.1,26.3,11403,80.8,1
35,11,-1111,-1111,32.5,73.5,26.5,28.4,3980,98,1
71,12,12,-1111,28.6,81.4,24.3,33.4,1451,9.5,1
72,14,15,-1111,35.4,80.6,24.3,37,2589,38.9,1
72,14,15,-1111,33.5,-1111.1,28.8,30.4,2301,43.7,2
73,15,-1111,-1111,30.9,75.3,26.6,20.6,2342,36.8,1
62,17,-1111,-1111,26.7,84.3,-1111.1,17.9,765,57.6,1
64,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1182,21.4,2
73,15,-1111,-1111,28,82.7,26.2,29.7,3343,59,1
53,-1111,14,-1111,32.6,83.4,31.1,27.7,5689,57,1
71,12,12,-1111,36.9,-1111.1,42.6,28,1682,30.6,1
73,15,-1111,-1111,26.2,77.1,29.7,27.5,2122,70.1,2
71,12,12,-1111,-1111.1,-1111.1,-1111.1,21.8,829,17,1
24,17,-1111,-1111,25.9,77.7,25,26.3,9946,82.7,1
52,15,13,-1111,38.2,85.1,26.9,35.3,4316,20.4,1
60,-1111,-1111,-1111,29.7,73.5,28,24.1,2573,24,2
40,12,-1111,-1111,25.1,-1111.1,16.5,21.6,2080,150.4,2
27,-2222,-2222,-2222,28.2,79,23.6,25.9,4038,104.7,2
58,12,-1111,-1111,22.8,-1111.1,18.8,15,1927,33,2
12,11,-1111,-1111,18.7,78.1,20.7,24.1,19654,82.8,1
56,28,-1111,-1111,15.7,-1111.1,-1111.1,14.1,1197,21.5,2
59,-1111,-1111,-1111,17.2,-1111.1,-1111.1,16.4,1776,30.3,1
48,25,-1111,-1111,14.5,75.4,22.7,17,2673,18.1,2
45,15,-1111,-1111,19.2,75.9,20.6,23,4293,75.1,1
31,22,-1111,-1111,28.2,75.9,24.4,22.7,5195,32.3,1
18,14,-1111,-1111,23.3,82.2,23.6,23.8,3645,68.6,2
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1893,75.9,2
9,12,11,-1111,13.3,75.1,18.6,18.2,34449,159.6,1
18,14,-1111,-1111,20.3,77.2,27.7,20.3,6301,67,2
26,-1111,-1111,-1111,19.3,77.4,21.4,22.5,2180,77.6,2
30,-1111,-1111,-1111,19.4,85.7,25.8,28.1,4311,45.2,1
28,16,-1111,-1111,23.4,-1111.1,22.2,24.2,3446,50.4,2
19,17,-1111,-1111,13.1,73.7,21.8,21.6,7796,142.4,2
56,28,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,513,0,2
45,15,-1111,-1111,19.2,80.1,25.4,20.1,7099,71.5,2
40,12,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1190,40.2,2
27,-2222,-2222,-2222,26,83.4,30.3,26.6,4486,48.3,2
27,-2222,-2222,-2222,20,81.7,23.2,20.6,2537,76.8,2
55,23,-1111,-1111,-1111.1,-1111.1,20.7,-1111.1,1824,57.4,2
38,15,-1111,-1111,23.9,-1111.1,19.2,16.9,1559,38.2,2
54,20,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,856,45.1,2
40,12,-1111,-1111,19.2,85.1,26.2,23.2,2451,101.2,2
17,12,-1111,-1111,20.3,82,25.5,24.7,6002,49.2,2
40,12,-1111,-1111,18.5,-1111.1,25.7,21.5,3032,56.1,2
12,11,-1111,-1111,19.4,79.2,26.8,29.9,16371,55.4,1
57,29,-1111,-1111,22.8,-1111.1,27.2,17.8,1386,48,2
11,20,-1111,-1111,15.9,78.2,21.5,27,7612,172.5,1
57,29,-1111,-1111,17.6,-1111.1,14.4,-1111.1,1891,36.8,2
40,12,-1111,-1111,27,83.1,-1111.1,26.7,1971,67.5,2
27,-2222,-2222,-2222,20.5,83.4,24.9,21.1,2146,62.7,2
18,14,-1111,-1111,23.1,78.2,27.2,25.1,6275,76.9,2
12,11,-1111,-1111,18.7,75.6,24.4,17.9,9353,90,1
26,-1111,-1111,-1111,21.9,81,29.2,30.8,3831,64.5,2
55,23,-1111,-1111,-1111.1,86.2,-1111.1,-1111.1,1439,13.1,2
66,30,12,-1111,-1111.1,-1111.1,-1111.1,-1111.1,1177,65.5,2
3,12,12,-1111,23.1,77.5,21.8,25.7,129707,110,1
29,-1111,18,-1111,21.3,72.2,27,35.5,4926,61,1
27,-2222,-2222,-2222,21.5,83.2,28.4,21,2893,45.1,1
26,-1111,-1111,-1111,21.8,74.3,20.1,25,3001,156.8,2
12,11,-1111,-1111,14.6,80.6,23.5,19.2,10835,79.5,1
17,12,-1111,-1111,14.3,69.9,17.1,16.5,3090,129,2
57,29,-1111,-1111,-1111.1,-1111.1,-1111.1,-1111.1,680,67.8,2
47,14,-1111,-1111,18.2,85.3,20.3,18.8,2430,53.7,2
27,-2222,-2222,-2222,18.4,77.7,23.7,18.9,3259,97,2
17,12,-1111,-1111,15.1,83.8,21.3,19,5487,76.9,2
54,20,-1111,-1111,22.1,-1111.1,-1111.1,-1111.1,1478,72.3,1
12,11,-1111,-1111,20.4,78.2,22.1,25.9,20333,71.5,1
40,12,-1111,-1111,14.8,87.9,19.2,17.1,1922,76.1,2
12,11,-1111,-1111,23.3,79.5,24.4,26.4,15446,84.4,1
43,15,-1111,-1111,26.4,-1111.1,-1111.1,14.3,1897,72.4,1
45,15,-1111,-1111,13.6,81.1,25.7,20.7,3531,48,2
18,14,-1111,-1111,28.4,75.7,28.4,22.6,4732,98.7,2
61,13,-1111,-1111,16.8,-1111.1,25.8,-1111.1,2421,100.1,1
27,-2222,-2222,-2222,23.9,80.9,24.8,20.5,3947,46,2
12,11,-1111,-1111,18,79.6,21.7,25.4,8399,62.8,2
56,28,-1111,-1111,18.8,-1111.1,-1111.1,25.3,1840,45.5,2
26,-1111,-1111,-1111,24.8,85,22.6,21.3,1929,50.3,2
31,22,-1111,-1111,24.6,87.1,21.9,20.4,3852,75.7,2
59,-1111,-1111,-1111,27.1,78.1,24.7,23.7,2311,53.7,2
17,12,-1111,-1111,17.7,78.3,23.3,21.4,9758,45.1,1
59,-1111,-1111,-1111,-1111.1,-1111.1,16.6,19,1925,72.3,1
12,11,-1111,-1111,17.8,78.1,19.2,17.9,6870,55.5,2
10,25,-1111,23,16.6,73.4,17.6,16.8,23728,140.1,2
18,14,-1111,-1111,24.3,83.2,26.3,25.5,3788,62.8,2
60,-1111,-1111,-1111,18.5,76.1,30.5,18.9,2688,40.3,1
11,20,-1111,-1111,19.4,83.4,23.3,19.7,10463,97.8,1
45,15,-1111,-1111,22.6,75.7,25.6,19.7,4893,215.3,1
32,11,15,-1111,15,71.7,16.4,15.5,5182,97.1,2
82,-1111,-1111,-1111,23.7,80.6,21,21.1,2036,35.3,1
47,14,-1111,-1111,24.2,82,23.9,26.5,4995,72.2,2
80,-1111,-1111,-1111,24.6,80.6,25.2,25.6,2446,52.2,2
80,-1111,-1111,-1111,21.4,80.4,21.7,25.5,1893,54.8,2
78,-1111,-1111,-1111,25.1,82.6,21.9,24.3,815,32.4,2
77,-1111,-1111,-1111,21.3,76.6,21.4,21.6,6855,90.4,1
84,25,-1111,-1111,25.1,77.5,24,21,2424,81.7,2
81,14,-1111,-1111,24.4,74.4,28.8,19.9,799,88.2,2
81,14,-1111,-1111,20.5,76.3,18.5,15.8,1227,103.6,2
17,12,-1111,-1111,20.8,78.7,20.2,24.9,11401,83.4,1
78,-1111,-1111,-1111,18.9,72.7,21.2,16.1,2166,56.3,2
20,17,12,-1111,22.5,80.7,20.5,27.8,10067,87.4,1
84,25,-1111,-1111,25.1,75.4,21.6,22.3,407,0,2
77,-1111,-1111,-1111,20.3,78.8,18.2,17.8,4119,112.5,1
81,14,-1111,-1111,22.8,82.2,22.3,20.8,1548,34.8,2
30,-1111,-1111,-1111,20.2,77.5,19.4,22.6,3705,73,2
78,-1111,-1111,-1111,22.6,81.9,20.7,15.2,795,72.2,2
77,-1111,-1111,-1111,21.9,80.7,23.6,27.4,5477,50,2
78,-1111,-1111,-1111,9.6,68.8,9,13.7,1846,147.1,2
38,15,-1111,-1111,23.4,83.1,22.7,21.6,3007,65.2,2
82,-1111,-1111,-1111,23.2,78.1,21.1,19.7,1178,50.4,1
78,-1111,-1111,-1111,31.3,75.4,24.2,24.4,867,45,2
